ano,uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
2022,CE,OUTRAS,VIA_PUBLICA,20 - 29,M,51
2022,CE,COVID,HOSPITAL,20 - 29,F,7
2022,CE,COVID,HOSPITAL,20 - 29,M,11
2022,CE,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,CE,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,M,2
2022,CE,INDETERMINADA,DOMICILIO,20 - 29,F,1
2022,CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,2
2022,CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,2
2022,CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,7
2022,CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,8
2022,CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,20 - 29,M,2
2022,CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,20 - 29,F,1
2022,CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,20 - 29,M,1
2022,CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,CE,PNEUMONIA,DOMICILIO,20 - 29,F,1
2022,CE,PNEUMONIA,DOMICILIO,20 - 29,M,3
2022,CE,PNEUMONIA,HOSPITAL,20 - 29,F,9
2022,CE,PNEUMONIA,HOSPITAL,20 - 29,M,16
2022,CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,3
2022,CE,SEPTICEMIA,DOMICILIO,20 - 29,M,2
2022,CE,SEPTICEMIA,HOSPITAL,20 - 29,F,18
2022,CE,SEPTICEMIA,HOSPITAL,20 - 29,M,35
2022,CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,CE,SRAG,DOMICILIO,20 - 29,M,1
2022,CE,SRAG,HOSPITAL,20 - 29,F,2
2022,DF,OUTRAS,DOMICILIO,20 - 29,F,2
2022,DF,OUTRAS,DOMICILIO,20 - 29,M,9
2022,DF,OUTRAS,HOSPITAL,20 - 29,F,19
2022,DF,OUTRAS,HOSPITAL,20 - 29,M,52
2022,DF,OUTRAS,OUTRO,20 - 29,M,5
2022,DF,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,DF,OUTRAS,VIA_PUBLICA,20 - 29,F,1
2022,DF,OUTRAS,VIA_PUBLICA,20 - 29,M,13
2022,DF,COVID,HOSPITAL,20 - 29,F,4
2022,DF,COVID,HOSPITAL,20 - 29,M,4
2022,DF,INDETERMINADA,DOMICILIO,20 - 29,M,2
2022,DF,INDETERMINADA,HOSPITAL,20 - 29,F,1
2022,DF,INDETERMINADA,OUTRO,20 - 29,M,1
2022,DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,1
2022,DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,1
2022,DF,PNEUMONIA,HOSPITAL,20 - 29,F,5
2022,DF,PNEUMONIA,HOSPITAL,20 - 29,M,6
2022,DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,2
2022,DF,SEPTICEMIA,HOSPITAL,20 - 29,F,1
2022,DF,SEPTICEMIA,HOSPITAL,20 - 29,M,10
2022,DF,SRAG,HOSPITAL,20 - 29,F,2
2022,DF,SRAG,HOSPITAL,20 - 29,M,1
2022,ES,OUTRAS,DOMICILIO,20 - 29,F,10
2022,ES,OUTRAS,DOMICILIO,20 - 29,M,12
2022,ES,OUTRAS,HOSPITAL,20 - 29,F,15
2022,ES,OUTRAS,HOSPITAL,20 - 29,M,44
2022,ES,OUTRAS,OUTRO,20 - 29,M,21
2022,ES,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,3
2022,ES,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,4
2022,ES,OUTRAS,VIA_PUBLICA,20 - 29,F,9
2022,ES,OUTRAS,VIA_PUBLICA,20 - 29,M,52
2022,ES,COVID,DOMICILIO,20 - 29,F,1
2022,ES,COVID,HOSPITAL,20 - 29,F,6
2022,ES,COVID,HOSPITAL,20 - 29,M,8
2022,ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,2
2022,ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,1
2022,ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,2
2022,ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,20 - 29,M,2
2022,ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,ES,PNEUMONIA,DOMICILIO,20 - 29,F,1
2022,ES,PNEUMONIA,DOMICILIO,20 - 29,M,1
2022,ES,PNEUMONIA,HOSPITAL,20 - 29,F,7
2022,ES,PNEUMONIA,HOSPITAL,20 - 29,M,15
2022,ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,ES,SEPTICEMIA,DOMICILIO,20 - 29,F,1
2022,ES,SEPTICEMIA,HOSPITAL,20 - 29,F,3
2022,ES,SEPTICEMIA,HOSPITAL,20 - 29,M,10
2022,ES,SRAG,HOSPITAL,20 - 29,M,1
2022,GO,OUTRAS,DOMICILIO,20 - 29,F,5
2022,GO,OUTRAS,DOMICILIO,20 - 29,M,16
2022,GO,OUTRAS,HOSPITAL,20 - 29,F,44
2022,GO,OUTRAS,HOSPITAL,20 - 29,M,71
2022,GO,OUTRAS,IGNORADO,20 - 29,M,5
2022,GO,OUTRAS,OUTRO,20 - 29,F,2
2022,GO,OUTRAS,OUTRO,20 - 29,M,23
2022,GO,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,5
2022,GO,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,7
2022,GO,OUTRAS,VIA_PUBLICA,20 - 29,F,3
2022,GO,OUTRAS,VIA_PUBLICA,20 - 29,M,26
2022,GO,COVID,DOMICILIO,20 - 29,M,2
2022,GO,COVID,HOSPITAL,20 - 29,F,3
2022,GO,COVID,HOSPITAL,20 - 29,M,4
2022,GO,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,GO,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,GO,INDETERMINADA,DOMICILIO,20 - 29,F,1
2022,GO,INDETERMINADA,HOSPITAL,20 - 29,F,1
2022,GO,INDETERMINADA,OUTRO,20 - 29,M,1
2022,GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,1
2022,GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,2
2022,GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,3
2022,GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,8
2022,GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,GO,PNEUMONIA,DOMICILIO,20 - 29,F,1
2022,GO,PNEUMONIA,HOSPITAL,20 - 29,F,15
2022,GO,PNEUMONIA,HOSPITAL,20 - 29,M,21
2022,GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,3
2022,GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,2
2022,GO,SEPTICEMIA,HOSPITAL,20 - 29,F,7
2022,GO,SEPTICEMIA,HOSPITAL,20 - 29,M,11
2022,GO,SEPTICEMIA,IGNORADO,20 - 29,M,1
2022,GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,GO,SRAG,HOSPITAL,20 - 29,F,1
2022,MA,OUTRAS,AMBULANCIA,20 - 29,F,1
2022,MA,OUTRAS,DOMICILIO,20 - 29,F,6
2022,MA,OUTRAS,DOMICILIO,20 - 29,M,18
2022,MA,OUTRAS,HOSPITAL,20 - 29,F,35
2022,MA,OUTRAS,HOSPITAL,20 - 29,M,42
2022,MA,OUTRAS,IGNORADO,20 - 29,M,2
2022,MA,OUTRAS,OUTRO,20 - 29,F,6
2022,MA,OUTRAS,OUTRO,20 - 29,M,18
2022,MA,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,2
2022,MA,OUTRAS,VIA_PUBLICA,20 - 29,F,3
2022,MA,OUTRAS,VIA_PUBLICA,20 - 29,M,20
2022,MA,COVID,HOSPITAL,20 - 29,F,5
2022,MA,COVID,HOSPITAL,20 - 29,M,4
2022,MA,INDETERMINADA,HOSPITAL,20 - 29,F,4
2022,MA,INDETERMINADA,OUTRO,20 - 29,M,1
2022,MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,2
2022,MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,3
2022,MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,13
2022,MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,5
2022,MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,20 - 29,F,1
2022,MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,20 - 29,F,1
2022,MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,20 - 29,M,1
2022,MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,20 - 29,M,1
2022,MA,PNEUMONIA,HOSPITAL,20 - 29,F,14
2022,MA,PNEUMONIA,HOSPITAL,20 - 29,M,7
2022,MA,PNEUMONIA,IGNORADO,20 - 29,M,1
2022,MA,SEPTICEMIA,DOMICILIO,20 - 29,M,1
2022,MA,SEPTICEMIA,HOSPITAL,20 - 29,F,6
2022,MA,SEPTICEMIA,HOSPITAL,20 - 29,M,13
2022,MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,MA,SRAG,DOMICILIO,20 - 29,F,1
2022,MA,SRAG,HOSPITAL,20 - 29,F,2
2022,MA,SRAG,HOSPITAL,20 - 29,M,2
2022,MG,OUTRAS,DOMICILIO,20 - 29,F,37
2022,MG,OUTRAS,DOMICILIO,20 - 29,M,72
2022,MG,OUTRAS,HOSPITAL,20 - 29,F,78
2022,MG,OUTRAS,HOSPITAL,20 - 29,M,146
2022,MG,OUTRAS,IGNORADO,20 - 29,F,2
2022,MG,OUTRAS,IGNORADO,20 - 29,M,9
2022,MG,OUTRAS,OUTRO,20 - 29,F,6
2022,MG,OUTRAS,OUTRO,20 - 29,M,39
2022,MG,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,17
2022,MG,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,26
2022,MG,OUTRAS,VIA_PUBLICA,20 - 29,F,12
2022,MG,OUTRAS,VIA_PUBLICA,20 - 29,M,62
2022,MG,COVID,HOSPITAL,20 - 29,F,10
2022,MG,COVID,HOSPITAL,20 - 29,M,18
2022,MG,COVID,OUTRO,20 - 29,F,1
2022,MG,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,MG,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,M,2
2022,MG,INDETERMINADA,DOMICILIO,20 - 29,F,4
2022,MG,INDETERMINADA,DOMICILIO,20 - 29,M,3
2022,MG,INDETERMINADA,HOSPITAL,20 - 29,F,3
2022,MG,INDETERMINADA,HOSPITAL,20 - 29,M,2
2022,MG,INDETERMINADA,OUTRO,20 - 29,M,1
2022,MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,1
2022,MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,3
2022,MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,15
2022,MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,16
2022,MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,20 - 29,M,2
2022,MG,PNEUMONIA,DOMICILIO,20 - 29,F,2
2022,MG,PNEUMONIA,DOMICILIO,20 - 29,M,1
2022,MG,PNEUMONIA,HOSPITAL,20 - 29,F,24
2022,MG,PNEUMONIA,HOSPITAL,20 - 29,M,43
2022,MG,PNEUMONIA,IGNORADO,20 - 29,M,2
2022,MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,3
2022,MG,SEPTICEMIA,DOMICILIO,20 - 29,M,2
2022,MG,SEPTICEMIA,HOSPITAL,20 - 29,F,46
2022,MG,SEPTICEMIA,HOSPITAL,20 - 29,M,40
2022,MG,SEPTICEMIA,IGNORADO,20 - 29,M,2
2022,MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,MG,SRAG,HOSPITAL,20 - 29,F,1
2022,MG,SRAG,HOSPITAL,20 - 29,M,3
2022,MS,OUTRAS,DOMICILIO,20 - 29,F,11
2022,MS,OUTRAS,DOMICILIO,20 - 29,M,17
2022,MS,OUTRAS,HOSPITAL,20 - 29,F,10
2022,MS,OUTRAS,HOSPITAL,20 - 29,M,17
2022,MS,OUTRAS,OUTRO,20 - 29,F,1
2022,MS,OUTRAS,OUTRO,20 - 29,M,6
2022,MS,OUTRAS,POSTO_SAUDE,20 - 29,M,1
2022,MS,OUTRAS,VIA_PUBLICA,20 - 29,F,4
2022,MS,OUTRAS,VIA_PUBLICA,20 - 29,M,20
2022,MS,COVID,HOSPITAL,20 - 29,F,2
2022,MS,COVID,HOSPITAL,20 - 29,M,5
2022,MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,1
2022,MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,1
2022,MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,2
2022,MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,5
2022,MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,20 - 29,M,1
2022,MS,PNEUMONIA,HOSPITAL,20 - 29,F,10
2022,MS,PNEUMONIA,HOSPITAL,20 - 29,M,12
2022,MS,SEPTICEMIA,HOSPITAL,20 - 29,F,4
2022,MS,SEPTICEMIA,HOSPITAL,20 - 29,M,11
2022,MT,OUTRAS,DOMICILIO,20 - 29,F,1
2022,MT,OUTRAS,DOMICILIO,20 - 29,M,5
2022,MT,OUTRAS,HOSPITAL,20 - 29,F,14
2022,MT,OUTRAS,HOSPITAL,20 - 29,M,13
2022,MT,OUTRAS,IGNORADO,20 - 29,F,11
2022,MT,OUTRAS,IGNORADO,20 - 29,M,47
2022,MT,OUTRAS,OUTRO,20 - 29,M,6
2022,MT,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,MT,OUTRAS,VIA_PUBLICA,20 - 29,F,2
2022,MT,OUTRAS,VIA_PUBLICA,20 - 29,M,8
2022,MT,COVID,HOSPITAL,20 - 29,F,2
2022,MT,COVID,HOSPITAL,20 - 29,M,1
2022,MT,COVID,IGNORADO,20 - 29,M,2
2022,MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,2
2022,MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,20 - 29,M,1
2022,MT,PNEUMONIA,HOSPITAL,20 - 29,F,4
2022,MT,PNEUMONIA,HOSPITAL,20 - 29,M,10
2022,MT,PNEUMONIA,IGNORADO,20 - 29,F,1
2022,MT,PNEUMONIA,IGNORADO,20 - 29,M,5
2022,MT,SEPTICEMIA,HOSPITAL,20 - 29,F,5
2022,MT,SEPTICEMIA,HOSPITAL,20 - 29,M,6
2022,MT,SEPTICEMIA,IGNORADO,20 - 29,F,4
2022,MT,SEPTICEMIA,IGNORADO,20 - 29,M,7
2022,PA,OUTRAS,DOMICILIO,20 - 29,F,10
2022,PA,OUTRAS,DOMICILIO,20 - 29,M,22
2022,PA,OUTRAS,HOSPITAL,20 - 29,F,23
2022,PA,OUTRAS,HOSPITAL,20 - 29,M,53
2022,PA,OUTRAS,IGNORADO,20 - 29,F,1
2022,PA,OUTRAS,IGNORADO,20 - 29,M,3
2022,PA,OUTRAS,OUTRO,20 - 29,F,1
2022,PA,OUTRAS,OUTRO,20 - 29,M,22
2022,PA,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,4
2022,PA,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,6
2022,PA,OUTRAS,VIA_PUBLICA,20 - 29,F,3
2022,PA,OUTRAS,VIA_PUBLICA,20 - 29,M,45
2022,PA,COVID,HOSPITAL,20 - 29,F,6
2022,PA,COVID,HOSPITAL,20 - 29,M,9
2022,PA,COVID,OUTRO,20 - 29,M,1
2022,PA,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,PA,INDETERMINADA,DOMICILIO,20 - 29,F,1
2022,PA,INDETERMINADA,IGNORADO,20 - 29,M,1
2022,PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,2
2022,PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,7
2022,PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,10
2022,PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,20 - 29,M,1
2022,PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,PA,PNEUMONIA,HOSPITAL,20 - 29,F,5
2022,PA,PNEUMONIA,HOSPITAL,20 - 29,M,17
2022,PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,3
2022,PA,SEPTICEMIA,HOSPITAL,20 - 29,F,13
2022,PA,SEPTICEMIA,HOSPITAL,20 - 29,M,20
2022,PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,5
2022,PA,SRAG,HOSPITAL,20 - 29,M,2
2022,PB,OUTRAS,DOMICILIO,20 - 29,F,7
2022,PB,OUTRAS,DOMICILIO,20 - 29,I,1
2022,PB,OUTRAS,DOMICILIO,20 - 29,M,12
2022,PB,OUTRAS,HOSPITAL,20 - 29,F,20
2022,PB,OUTRAS,HOSPITAL,20 - 29,M,36
2022,PB,OUTRAS,IGNORADO,20 - 29,M,1
2022,PB,OUTRAS,OUTRO,20 - 29,F,1
2022,PB,OUTRAS,OUTRO,20 - 29,M,7
2022,PB,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,3
2022,PB,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,4
2022,PB,OUTRAS,VIA_PUBLICA,20 - 29,F,3
2022,PB,OUTRAS,VIA_PUBLICA,20 - 29,M,17
2022,PB,COVID,HOSPITAL,20 - 29,F,6
2022,PB,COVID,HOSPITAL,20 - 29,M,4
2022,PB,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,PB,INDETERMINADA,DOMICILIO,20 - 29,F,2
2022,PB,INDETERMINADA,DOMICILIO,20 - 29,M,2
2022,PB,INDETERMINADA,HOSPITAL,20 - 29,M,2
2022,PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,1
2022,PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,5
2022,PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,3
2022,PB,PNEUMONIA,HOSPITAL,20 - 29,F,5
2022,PB,PNEUMONIA,HOSPITAL,20 - 29,M,9
2022,PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,PB,SEPTICEMIA,DOMICILIO,20 - 29,M,1
2022,PB,SEPTICEMIA,HOSPITAL,20 - 29,F,8
2022,PB,SEPTICEMIA,HOSPITAL,20 - 29,M,13
2022,PB,SEPTICEMIA,OUTRO,20 - 29,M,1
2022,PE,OUTRAS,DOMICILIO,20 - 29,F,7
2022,PE,OUTRAS,DOMICILIO,20 - 29,M,52
2022,PE,OUTRAS,HOSPITAL,20 - 29,F,41
2022,PE,OUTRAS,HOSPITAL,20 - 29,M,109
2022,PE,OUTRAS,IGNORADO,20 - 29,F,3
2022,PE,OUTRAS,IGNORADO,20 - 29,M,11
2022,PE,OUTRAS,OUTRO,20 - 29,F,6
2022,PE,OUTRAS,OUTRO,20 - 29,M,33
2022,PE,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,3
2022,PE,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,12
2022,PE,OUTRAS,VIA_PUBLICA,20 - 29,F,8
2022,PE,OUTRAS,VIA_PUBLICA,20 - 29,M,70
2022,PE,COVID,HOSPITAL,20 - 29,F,8
2022,PE,COVID,HOSPITAL,20 - 29,M,4
2022,PE,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,PE,INDETERMINADA,DOMICILIO,20 - 29,M,3
2022,PE,INDETERMINADA,HOSPITAL,20 - 29,M,4
2022,PE,INDETERMINADA,OUTRO,20 - 29,F,1
2022,PE,INDETERMINADA,OUTRO,20 - 29,M,2
2022,PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,PE,INDETERMINADA,VIA_PUBLICA,20 - 29,M,1
2022,PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,1
2022,PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,11
2022,PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,5
2022,PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,2
2022,PE,PNEUMONIA,DOMICILIO,20 - 29,M,3
2022,PE,PNEUMONIA,HOSPITAL,20 - 29,F,9
2022,PE,PNEUMONIA,HOSPITAL,20 - 29,M,11
2022,PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,PE,SEPTICEMIA,HOSPITAL,20 - 29,F,19
2022,PE,SEPTICEMIA,HOSPITAL,20 - 29,M,41
2022,PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,PE,SRAG,HOSPITAL,20 - 29,F,3
2022,PE,SRAG,HOSPITAL,20 - 29,M,3
2022,PE,SRAG,OUTROS_SERVICOS_SAUDE,20 - 29,M,1
2022,PI,OUTRAS,DOMICILIO,20 - 29,F,5
2022,PI,OUTRAS,DOMICILIO,20 - 29,M,3
2022,PI,OUTRAS,HOSPITAL,20 - 29,F,8
2022,PI,OUTRAS,HOSPITAL,20 - 29,M,14
2022,PI,OUTRAS,OUTRO,20 - 29,M,4
2022,PI,OUTRAS,VIA_PUBLICA,20 - 29,F,1
2022,PI,OUTRAS,VIA_PUBLICA,20 - 29,M,6
2022,PI,COVID,HOSPITAL,20 - 29,F,3
2022,PI,COVID,HOSPITAL,20 - 29,M,7
2022,PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,1
2022,PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,1
2022,PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,5
2022,PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,3
2022,PI,PNEUMONIA,DOMICILIO,20 - 29,M,2
2022,PI,PNEUMONIA,HOSPITAL,20 - 29,F,7
2022,PI,PNEUMONIA,HOSPITAL,20 - 29,M,7
2022,PI,SEPTICEMIA,DOMICILIO,20 - 29,M,1
2022,PI,SEPTICEMIA,HOSPITAL,20 - 29,F,5
2022,PI,SEPTICEMIA,HOSPITAL,20 - 29,M,4
2022,PI,SRAG,HOSPITAL,20 - 29,F,1
2022,PR,OUTRAS,DOMICILIO,20 - 29,F,26
2022,PR,OUTRAS,DOMICILIO,20 - 29,M,59
2022,PR,OUTRAS,HOSPITAL,20 - 29,F,39
2022,PR,OUTRAS,HOSPITAL,20 - 29,M,108
2022,PR,OUTRAS,OUTRO,20 - 29,F,8
2022,PR,OUTRAS,OUTRO,20 - 29,M,73
2022,PR,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,PR,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,11
2022,PR,OUTRAS,VIA_PUBLICA,20 - 29,F,10
2022,PR,OUTRAS,VIA_PUBLICA,20 - 29,M,92
2022,PR,COVID,HOSPITAL,20 - 29,F,13
2022,PR,COVID,HOSPITAL,20 - 29,M,15
2022,PR,INDETERMINADA,DOMICILIO,20 - 29,M,1
2022,PR,INDETERMINADA,VIA_PUBLICA,20 - 29,M,1
2022,PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,1
2022,PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,M,2
2022,PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,F,5
2022,PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,20 - 29,M,10
2022,PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,20 - 29,M,2
2022,PR,PNEUMONIA,DOMICILIO,20 - 29,M,1
2022,PR,PNEUMONIA,HOSPITAL,20 - 29,F,14
2022,PR,PNEUMONIA,HOSPITAL,20 - 29,M,25
2022,PR,PNEUMONIA,OUTRO,20 - 29,M,1
2022,PR,SEPTICEMIA,DOMICILIO,20 - 29,M,1
2022,PR,SEPTICEMIA,HOSPITAL,20 - 29,F,27
2022,PR,SEPTICEMIA,HOSPITAL,20 - 29,M,29
2022,PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,20 - 29,F,1
2022,PR,SRAG,HOSPITAL,20 - 29,M,1
2022,RJ,OUTRAS,DOMICILIO,20 - 29,F,22
2022,RJ,OUTRAS,DOMICILIO,20 - 29,M,55
2022,RJ,OUTRAS,HOSPITAL,20 - 29,F,121
2022,RJ,OUTRAS,HOSPITAL,20 - 29,M,265
2022,RJ,OUTRAS,IGNORADO,20 - 29,M,2
2022,RJ,OUTRAS,OUTRO,20 - 29,F,14
2022,RJ,OUTRAS,OUTRO,20 - 29,M,47
2022,RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,F,36
2022,RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,20 - 29,M,39
2022,RJ,OUTRAS,VIA_PUBLICA,20 - 29,F,13
2022,RJ,OUTRAS,VIA_PUBLICA,20 - 29,I,1
2022,RJ,OUTRAS,VIA_PUBLICA,20 - 29,M,66
2022,RJ,COVID,HOSPITAL,20 - 29,F,15
2022,RJ,COVID,HOSPITAL,20 - 29,M,11
2022,RJ,COVID,OUTROS_SERVICOS_SAUDE,20 - 29,F,2
2022,RJ,INDETERMINADA,DOMICILIO,20 - 29,F,1
2022,RJ,INDETERMINADA,DOMICILIO,20 - 29,M,4
2022,RJ,INDETERMINADA,HOSPITAL,20 - 29,M,3
2022,RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,20 - 29,F,3
2022,RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,20 - 29,F,2
